Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
4,39,1,9254,1,1,0.4736842105263157,1,38,37,9,9,0.17894736842105252,0,0,1,1,0,0,0.5283018867924527,0,0.2,0.38461538461538464,0.26666666666666666,0.19230769230769232,0.6445916114790287,0.3333333333333333,0.10526315789473684,0.34782608695652173,0.24242424242424243,0.0,0.0,0.16666666666666666,0.5930232558139535,1.0,0.3117569352708058,Dropout
1,39,1,9085,1,1,0.4010526315789473,1,19,37,9,6,0.368421052631579,1,0,0,1,0,0,0.169811320754717,0,0.0,0.23076923076923078,0.37777777777777777,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.6363636363636364,0.2,0.6596153846153846,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
2,39,2,9991,0,1,0.05263157894736836,1,37,37,9,9,0.05263157894736836,1,0,0,1,1,0,0.6415094339622642,0,0.0,0.15384615384615385,0.08888888888888889,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout
2,39,1,9773,1,19,0.4010526315789473,1,37,37,6,6,0.7052631578947368,0,0,1,1,1,1,0.6037735849056605,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6508987701040682,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7628205128205128,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,42,1,9500,1,1,0.05263157894736836,1,3,19,2,8,0.6105263157894736,0,0,0,1,1,0,0.09433962264150941,0,0.15000000000000002,0.23076923076923078,0.15555555555555556,0.11538461538461539,0.7682119205298014,0.0,0.21052631578947367,0.30434782608695654,0.24242424242424243,0.2,0.7740384615384615,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled
1,17,1,9147,1,1,0.4421052631578948,1,1,37,5,9,0.38315789473684214,1,0,0,1,1,0,0.09433962264150941,0,0.0,0.19230769230769232,0.17777777777777778,0.07692307692307693,0.5298013245033113,0.0,0.0,0.21739130434782608,0.21212121212121213,0.05,0.5384615384615384,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout
2,7,1,9130,1,3,0.26315789473684204,1,3,3,1,1,0.34947368421052616,0,0,0,1,0,0,0.3018867924528302,0,0.05,0.19230769230769232,0.24444444444444446,0.07692307692307693,0.609271523178808,0.08333333333333333,0.05263157894736842,0.21739130434782608,0.24242424242424243,0.1,0.6461538461538461,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout
1,10,1,9670,1,1,0.5673684210526315,22,37,37,9,9,0.5673684210526315,0,0,0,1,0,0,0.05660377358490565,1,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.614569536423841,0.0,0.0,0.21739130434782608,0.18181818181818182,0.2,0.6192307692307691,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,1,4,9238,1,1,0.41052631578947363,1,38,19,7,7,0.351578947368421,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6622516556291391,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6282051282051281,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,5,9853,1,1,0.34736842105263155,1,38,37,9,9,0.26631578947368406,1,0,1,0,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.2,0.11538461538461539,0.6181015452538631,0.0,0.0,0.2608695652173913,0.30303030303030304,0.1,0.5923076923076923,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout
2,57,1,9991,0,1,0.4010526315789473,41,38,37,4,6,0.05263157894736836,0,0,0,1,0,0,0.3773584905660377,1,0.25,0.38461538461538464,0.24444444444444446,0.2692307692307693,0.7114474929044465,0.0,0.2631578947368421,0.43478260869565216,0.33333333333333337,0.5,0.6246153846153846,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,1,1,9254,1,1,0.3789473684210527,2,37,1,9,3,0.32736842105263153,1,0,0,1,1,0,0.018867924528301883,1,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7240618101545253,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,1,3,9254,1,1,0.2421052631578946,1,1,19,9,9,0.1757894736842105,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6622516556291391,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.655128205128205,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
1,44,1,9085,1,39,0.4736842105263157,1,1,19,3,3,0.4736842105263157,1,0,0,1,0,0,0.07547169811320753,0,0.1,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6887417218543046,0.0,0.05263157894736842,0.2608695652173913,0.4545454545454546,0.2,0.6892307692307692,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
1,1,2,9500,1,1,0.3999999999999999,1,19,1,9,1,0.2863157894736843,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.2692307692307693,0.2,0.23076923076923078,0.6772626931567328,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.6915384615384615,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate
1,1,2,9500,1,1,0.3263157894736841,1,37,1,7,7,0.2494736842105263,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout
1,17,2,9556,1,1,0.3157894736842104,1,38,19,7,7,0.2789473684210526,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.2692307692307693,0.2888888888888889,0.15384615384615385,0.7152317880794702,0.0,0.0,0.30434782608695654,0.33333333333333337,0.2,0.6044230769230768,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Dropout
1,17,4,9500,1,1,0.4526315789473685,1,3,1,2,5,0.4157894736842105,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.712961210974456,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8144230769230769,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate
1,1,4,9500,1,1,0.4736842105263157,1,1,19,9,7,0.33684210526315783,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7122043519394511,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7238461538461536,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,1,1,9238,1,1,0.3052631578947369,1,37,38,9,3,0.2021052631578948,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.5827814569536424,0.0,0.0,0.2608695652173913,0.36363636363636365,0.25,0.5833333333333334,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,17,1,9238,1,1,0.3999999999999999,1,38,38,7,7,0.31894736842105265,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6004415011037528,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6615384615384615,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,2,9773,1,1,0.33684210526315783,1,1,19,4,5,0.2673684210526317,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.19230769230769232,0.15555555555555556,0.07692307692307693,0.5298013245033113,0.0,0.0,0.043478260869565216,0.030303030303030304,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout
1,1,6,9500,1,1,0.4526315789473685,1,1,38,3,9,0.2947368421052632,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.7120529801324503,0.0,0.0,0.30434782608695654,0.24242424242424243,0.30000000000000004,0.7035897435897436,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled
1,1,2,9556,1,1,0.49473684210526314,1,1,19,4,5,0.37368421052631584,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.6471144749290444,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7572115384615384,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate
1,1,1,9070,1,1,0.368421052631579,41,37,19,9,8,0.32105263157894726,1,0,0,1,0,1,0.037735849056603765,1,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7505518763796909,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate
1,53,1,9003,1,42,0.368421052631579,1,1,19,9,7,0.408421052631579,0,0,1,1,0,1,0.13207547169811323,0,0.35000000000000003,0.46153846153846156,0.2888888888888889,0.46153846153846156,0.6805909322465615,0.0,0.2631578947368421,0.4782608695652174,0.3939393939393939,0.55,0.6804195804195804,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,44,1,9085,1,39,0.5789473684210527,1,37,37,9,9,0.5789473684210527,0,0,0,1,0,0,0.05660377358490565,0,0.1,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6887417218543046,0.0,0.05263157894736842,0.2608695652173913,0.5454545454545454,0.1,0.6461538461538461,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled
1,1,1,9147,1,1,0.33684210526315783,1,1,19,5,7,0.37368421052631584,1,0,0,1,0,1,0.07547169811320753,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.6781456953642384,0.08333333333333333,0.0,0.21739130434782608,0.21212121212121213,0.2,0.6057692307692307,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,44,1,9085,1,39,0.4736842105263157,1,38,37,4,10,0.4736842105263157,0,0,1,0,0,0,0.05660377358490565,0,0.05,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.6887417218543046,0.0,0.05263157894736842,0.2608695652173913,0.33333333333333337,0.25,0.6461538461538461,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Dropout
1,17,6,9500,1,1,0.3263157894736841,1,19,37,3,9,0.256842105263158,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7084200567644277,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7358974358974358,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate
1,17,5,9556,1,1,0.463157894736842,1,19,19,9,8,0.2768421052631578,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.7091769157994324,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7208653846153845,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,3,9500,1,1,0.4842105263157894,1,1,1,9,9,0.32947368421052636,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7061494796594133,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7176923076923076,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,1,1,9085,1,1,0.26315789473684204,1,38,38,4,7,0.17473684210526308,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.26666666666666666,0.19230769230769232,0.7417218543046358,0.0,0.0,0.2608695652173913,0.42424242424242425,0.25,0.5923076923076923,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate
1,17,4,9147,1,1,0.26315789473684204,1,38,19,9,9,0.17157894736842105,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6675496688741722,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7107692307692307,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,1,2,9853,1,1,0.41052631578947363,1,1,38,9,8,0.2894736842105263,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.8076923076923076,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,5,9254,1,1,0.34736842105263155,1,19,1,7,10,0.22631578947368425,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7114474929044465,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.682051282051282,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,17,5,9070,1,1,0.3999999999999999,1,4,1,4,4,0.3894736842105262,1,1,0,1,0,1,0.0,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6887417218543046,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.673076923076923,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,18,4,9853,1,1,0.2947368421052632,1,19,38,4,10,0.30210526315789465,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6710816777041942,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.5923076923076923,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled
1,17,6,9147,1,1,0.2421052631578946,1,37,1,9,7,0.2315789473684211,1,0,0,0,1,0,0.1132075471698113,0,0.0,0.19230769230769232,0.2,0.11538461538461539,0.5298013245033113,0.08333333333333333,0.0,0.21739130434782608,0.2727272727272727,0.15000000000000002,0.6641025641025641,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout
1,1,1,9670,1,1,0.18947368421052624,1,1,37,1,10,0.22631578947368425,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6799116997792495,0.0,0.0,0.2608695652173913,0.30303030303030304,0.30000000000000004,0.6341880341880343,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate
1,1,1,9500,1,1,0.42105263157894735,1,19,3,9,4,0.2789473684210526,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.684326710816777,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.6955128205128205,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,1,1,9670,1,1,0.4010526315789473,1,38,38,5,9,0.10526315789473673,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.7038789025543993,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.7430769230769231,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,3,9085,1,1,0.368421052631579,1,1,19,9,9,0.2768421052631578,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.7735099337748345,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7430769230769231,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,1,1,9238,1,1,0.42105263157894735,1,19,38,3,9,0.43263157894736826,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7358974358974358,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
1,17,2,9238,1,1,0.3999999999999999,1,37,37,9,4,0.30105263157894724,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7492904446546831,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.8076923076923076,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate
1,1,4,9238,1,1,0.2947368421052632,1,38,1,4,10,0.35789473684210527,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6181015452538631,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6641025641025641,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate
1,17,1,9500,1,1,0.5263157894736841,1,19,37,4,8,0.44000000000000017,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.2,0.3076923076923077,0.7617218543046357,0.08333333333333333,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7741730769230768,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,17,2,9500,1,1,0.5368421052631578,1,3,3,3,6,0.4042105263157896,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.6622516556291391,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.7023076923076923,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate
1,1,5,9500,1,1,0.5157894736842106,1,38,38,7,7,0.43157894736842106,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7496688741721854,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7619230769230769,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,1,1,9500,1,1,0.5157894736842106,1,38,37,9,9,0.3242105263157895,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.3076923076923077,0.26666666666666666,0.2692307692307693,0.6607379375591296,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.6715384615384615,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,1,1,9500,1,1,0.3789473684210527,1,4,4,2,1,0.2684210526315789,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7496688741721854,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7619230769230769,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,1,2,9500,1,1,0.4842105263157894,1,37,37,9,8,0.3705263157894736,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.2692307692307693,0.24444444444444446,0.2692307692307693,0.7455481972038265,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.756403846153846,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,3,9773,1,1,0.4526315789473685,1,3,1,2,3,0.43052631578947365,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7871333964049196,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7897435897435896,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate
1,1,1,9773,1,1,0.33684210526315783,1,19,37,9,9,0.22631578947368425,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7568590350047304,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7089743589743589,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate
1,1,4,9773,1,1,0.3052631578947369,1,19,37,99,90,0.3052631578947369,0,0,0,0,0,0,0.018867924528301883,0,0.0,0.15384615384615385,0.08888888888888889,0.0,0.0,0.0,0.0,0.17391304347826086,0.12121212121212122,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout
1,7,1,8014,0,3,0.4736842105263157,1,1,1,4,4,0.4736842105263157,0,0,0,1,0,0,0.24528301886792453,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout
1,17,1,9130,1,1,0.6526315789473685,1,3,2,3,6,0.588421052631579,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7947019867549668,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.8166666666666665,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout
1,1,3,9500,1,1,0.35789473684210527,1,19,19,4,8,0.33999999999999986,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.6693156732891832,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.6802564102564101,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,39,1,9670,1,19,0.4010526315789473,1,1,1,4,7,0.05263157894736836,0,0,1,0,0,0,0.15094339622641512,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.5933774834437086,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.6784615384615383,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout
1,1,5,9500,1,1,0.49473684210526314,1,38,37,5,7,0.35578947368421066,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.754083885209713,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.7664102564102564,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
5,1,3,9085,1,1,0.3999999999999999,1,19,19,4,7,0.26,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.19230769230769232,0.2888888888888889,0.19230769230769232,0.6463576158940397,0.16666666666666666,0.0,0.21739130434782608,0.30303030303030304,0.15000000000000002,0.6102564102564102,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,Enrolled
1,1,1,9500,1,1,0.6421052631578947,1,5,4,2,1,0.4821052631578948,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.8317880794701986,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8453846153846153,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate
1,1,1,9500,1,1,0.5894736842105264,1,37,37,9,9,0.4526315789473685,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.805298013245033,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.8184615384615384,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate
1,17,1,9853,1,1,0.42105263157894735,1,3,3,2,2,0.3989473684210527,1,0,0,0,0,0,0.22641509433962265,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.8653421633554084,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.84,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout
1,43,1,9130,1,1,0.4736842105263157,1,3,3,2,2,0.4736842105263157,0,0,0,1,0,0,0.05660377358490565,0,0.5,0.6538461538461539,0.6444444444444445,0.5384615384615385,0.6655629139072847,0.3333333333333333,0.3684210526315789,0.5217391304347826,0.7272727272727273,0.6000000000000001,0.6923076923076923,0.08333333333333333,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,7,1,9500,1,3,0.4736842105263157,1,3,1,4,4,0.4736842105263157,0,0,0,1,0,0,0.169811320754717,0,0.0,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout
1,1,2,9238,1,1,0.05263157894736836,1,38,1,7,7,0.045263157894736894,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.656953642384106,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6461538461538461,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate
1,18,1,9500,1,1,0.3263157894736841,1,37,19,5,5,0.25578947368421057,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.3076923076923077,0.2,0.3076923076923077,0.7301324503311258,0.08333333333333333,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7420673076923077,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,Graduate
1,17,2,9254,1,1,0.2947368421052632,1,19,19,5,5,0.19157894736842107,1,0,1,1,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6282051282051281,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Dropout
1,17,1,9773,1,1,0.4010526315789473,1,38,38,9,5,0.2315789473684211,0,0,0,1,0,0,0.07547169811320753,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6251655629139073,0.0,0.0,0.2608695652173913,0.24242424242424243,0.25,0.6371794871794871,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled
1,18,1,8014,0,1,0.4421052631578948,1,1,1,4,3,0.2947368421052632,0,0,1,1,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.5721854304635762,0.0,0.0,0.2608695652173913,0.4545454545454546,0.2,0.6461538461538461,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate
1,1,6,9500,1,1,0.4526315789473685,1,37,37,9,8,0.33894736842105266,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.7025165562913908,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7692596153846154,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate
1,1,2,9773,1,1,0.34736842105263155,1,34,19,3,0,0.4842105263157894,1,0,0,0,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.6357615894039735,0.0,0.0,0.2608695652173913,0.4545454545454546,0.15000000000000002,0.5743589743589743,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout
1,1,1,9238,1,1,0.43157894736842106,1,19,38,9,9,0.28105263157894744,0,1,0,1,0,1,0.05660377358490565,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6291390728476821,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7769230769230768,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate
1,43,1,9500,1,1,0.33684210526315783,1,19,19,4,7,0.27473684210526317,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.2692307692307693,0.24444444444444446,0.19230769230769232,0.6442384105960265,0.0,0.0,0.30434782608695654,0.21212121212121213,0.1,0.7215384615384615,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Enrolled
1,16,1,9070,1,1,0.5263157894736841,1,1,1,3,3,0.5378947368421052,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.038461538461538464,0.7947019867549668,0.0,0.0,0.2608695652173913,0.21212121212121213,0.2,0.673076923076923,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled
1,1,1,9773,1,1,0.4736842105263157,1,37,37,9,9,0.5,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7064017660044151,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.7107692307692307,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate
